"Kunta","Vuosi","Kuntien tunnusluvut"
"Tuulos",2012,0
"Tuulos",2013,0
"Tuupovaara",1986,2978
"Tuupovaara",1987,2909
"Tuupovaara",1988,2859
"Tuupovaara",1989,2814
"Tuupovaara",1990,2740
"Tuupovaara",1991,2720
"Tuupovaara",1992,2677
"Tuupovaara",1993,2654
"Tuupovaara",1994,2648
"Tuupovaara",1995,2612
"Tuupovaara",2004,2133
"Tuupovaara",2005,0
"Tuupovaara",2006,0
"Tuupovaara",2007,0
"Tuupovaara",2008,0
"Tuupovaara",2009,0
"Tuupovaara",2010,0
"Tuupovaara",2011,0
"Tuupovaara",2012,0
"Tuupovaara",2013,0
"Tuusniemi",1986,3945
"Tuusniemi",1987,3876
"Tuusniemi",1988,3776
"Tuusniemi",1989,3702
"Tuusniemi",1990,3633
"Tuusniemi",1991,3576
"Tuusniemi",1992,3570
"Tuusniemi",1993,3536
"Tuusniemi",1994,3506
"Tuusniemi",1995,3450
"Tuusniemi",2004,3031
"Tuusniemi",2005,2998
"Tuusniemi",2006,2983
"Tuusniemi",2007,2934
"Tuusniemi",2008,2877
"Tuusniemi",2009,2864
"Tuusniemi",2010,2864
"Tuusniemi",2011,2820
"Tuusniemi",2012,2795
"Tuusniemi",2013,2802
"Tuusula",1986,25246
"Tuusula",1987,25759
"Tuusula",1988,26237
"Tuusula",1989,26685
"Tuusula",1990,27186
"Tuusula",1991,27313
"Tuusula",1992,27777
"Tuusula",1993,28444
"Tuusula",1994,28677
"Tuusula",1995,28791
"Tuusula",2004,34513
"Tuusula",2005,34890
"Tuusula",2006,35434
"Tuusula",2007,35968
"Tuusula",2008,36386
"Tuusula",2009,36766
"Tuusula",2010,37214
"Tuusula",2011,37667
"Tuusula",2012,37936
"Tuusula",2013,38125
"Tyrnävä",1986,3445
"Tyrnävä",1987,3456
"Tyrnävä",1988,3490
"Tyrnävä",1989,3544
"Tyrnävä",1990,3587
"Tyrnävä",1991,3683
"Tyrnävä",1992,3801
"Tyrnävä",1993,3956
"Tyrnävä",1994,4024
"Tyrnävä",1995,4083
"Tyrnävä",2004,5616
"Tyrnävä",2005,5732
"Tyrnävä",2006,5916
"Tyrnävä",2007,6087
"Tyrnävä",2008,6148
"Tyrnävä",2009,6320
"Tyrnävä",2010,6416
"Tyrnävä",2011,6462
"Tyrnävä",2012,6613
"Tyrnävä",2013,6642
"Ullava",1986,1099
"Ullava",1987,1111
"Ullava",1988,1093
"Ullava",1989,1102
"Ullava",1990,1124
"Ullava",1991,1123
"Ullava",1992,1133
"Ullava",1993,1131
"Ullava",1994,1129
"Ullava",1995,1137
"Ullava",2004,1015
"Ullava",2005,995
"Ullava",2006,1005
"Ullava",2007,1009
"Ullava",2008,1002
"Ullava",2009,0
"Ullava",2010,0
"Ullava",2011,0
"Ullava",2012,0
"Ullava",2013,0
"Ulvila",1986,12171
"Ulvila",1987,12221
"Ulvila",1988,12262
"Ulvila",1989,12372
"Ulvila",1990,12495
"Ulvila",1991,12571
"Ulvila",1992,12667
"Ulvila",1993,12830
"Ulvila",1994,12784
"Ulvila",1995,12779
"Ulvila",2004,12325
"Ulvila",2005,13803
"Ulvila",2006,13767
"Ulvila",2007,13702
"Ulvila",2008,13707
"Ulvila",2009,13692
"Ulvila",2010,13606
"Ulvila",2011,13554
"Ulvila",2012,13470
"Ulvila",2013,13361
"Urjala",1986,6275
"Urjala",1987,6241
"Urjala",1988,6197
"Urjala",1989,6161
"Urjala",1990,6113
"Urjala",1991,6129
"Urjala",1992,6108
"Urjala",1993,6046
"Urjala",1994,5961
"Urjala",1995,5895
"Urjala",2004,5524
"Urjala",2005,5565
"Urjala",2006,5513
"Urjala",2007,5491
"Urjala",2008,5414
"Urjala",2009,5362
"Urjala",2010,5335
"Urjala",2011,5246
"Urjala",2012,5174
"Urjala",2013,5105
"Utajärvi",1986,3792
"Utajärvi",1987,3755
"Utajärvi",1988,3720
"Utajärvi",1989,3710
"Utajärvi",1990,3639
"Utajärvi",1991,3601
"Utajärvi",1992,3632
"Utajärvi",1993,3636
"Utajärvi",1994,3609
"Utajärvi",1995,3592
"Utajärvi",2004,3231
"Utajärvi",2005,3223
"Utajärvi",2006,3188
"Utajärvi",2007,3108
"Utajärvi",2008,3045
"Utajärvi",2009,3014
"Utajärvi",2010,2998
"Utajärvi",2011,2951
"Utajärvi",2012,2950
"Utajärvi",2013,2945
"Utsjoki",1986,1548
"Utsjoki",1987,1544
"Utsjoki",1988,1531
"Utsjoki",1989,1542
"Utsjoki",1990,1524
"Utsjoki",1991,1515
"Utsjoki",1992,1531
"Utsjoki",1993,1568
"Utsjoki",1994,1553
"Utsjoki",1995,1568
"Utsjoki",2004,1367
"Utsjoki",2005,1363
"Utsjoki",2006,1361
"Utsjoki",2007,1335
"Utsjoki",2008,1322
"Utsjoki",2009,1302
"Utsjoki",2010,1297
"Utsjoki",2011,1294
"Utsjoki",2012,1285
"Utsjoki",2013,1279
"Uukuniemi",1986,724
"Uukuniemi",1987,713
"Uukuniemi",1988,718
"Uukuniemi",1989,707
"Uukuniemi",1990,719
"Uukuniemi",1991,707
"Uukuniemi",1992,676
"Uukuniemi",1993,639
"Uukuniemi",1994,623
"Uukuniemi",1995,612
"Uukuniemi",2004,502
"Uukuniemi",2005,0
"Uukuniemi",2006,0
"Uukuniemi",2007,0
"Uukuniemi",2008,0
"Uukuniemi",2009,0
"Uukuniemi",2010,0
"Uukuniemi",2011,0
"Uukuniemi",2012,0
"Uukuniemi",2013,0
"Uurainen",1986,2820
"Uurainen",1987,2828
"Uurainen",1988,2825
"Uurainen",1989,2886
"Uurainen",1990,2897
"Uurainen",1991,2962
"Uurainen",1992,3006
"Uurainen",1993,3082
"Uurainen",1994,3078
"Uurainen",1995,3055
"Uurainen",2004,3096
"Uurainen",2005,3137
"Uurainen",2006,3157
"Uurainen",2007,3265
"Uurainen",2008,3321
"Uurainen",2009,3382
"Uurainen",2010,3455
"Uurainen",2011,3507
"Uurainen",2012,3569
"Uurainen",2013,3594
"Uusikaarlepyy",1986,7770
"Uusikaarlepyy",1987,7767
"Uusikaarlepyy",1988,7857
"Uusikaarlepyy",1989,7821
"Uusikaarlepyy",1990,7757
"Uusikaarlepyy",1991,7726
"Uusikaarlepyy",1992,7721
"Uusikaarlepyy",1993,7727
"Uusikaarlepyy",1994,7667
"Uusikaarlepyy",1995,7658
"Uusikaarlepyy",2004,7436
"Uusikaarlepyy",2005,7375
"Uusikaarlepyy",2006,7404
"Uusikaarlepyy",2007,7399
"Uusikaarlepyy",2008,7429
"Uusikaarlepyy",2009,7452
"Uusikaarlepyy",2010,7458
"Uusikaarlepyy",2011,7516
"Uusikaarlepyy",2012,7531
"Uusikaarlepyy",2013,7524
"Uusikaupunki",1986,14032
"Uusikaupunki",1987,14302
"Uusikaupunki",1988,14487
"Uusikaupunki",1989,14602
"Uusikaupunki",1990,14537
"Uusikaupunki",1991,14481
"Uusikaupunki",1992,14447
"Uusikaupunki",1993,18009
"Uusikaupunki",1994,17872
"Uusikaupunki",1995,17590
"Uusikaupunki",2004,16260
"Uusikaupunki",2005,16198
"Uusikaupunki",2006,16059
"Uusikaupunki",2007,15926
"Uusikaupunki",2008,15886
"Uusikaupunki",2009,15873
"Uusikaupunki",2010,15833
"Uusikaupunki",2011,15685
"Uusikaupunki",2012,15499
"Uusikaupunki",2013,15463
"Vaala",1986,4664
"Vaala",1987,4651
"Vaala",1988,4624
"Vaala",1989,4546
"Vaala",1990,4509
"Vaala",1991,4500
"Vaala",1992,4501
"Vaala",1993,4504
"Vaala",1994,4464
"Vaala",1995,4420
"Vaala",2004,3751
"Vaala",2005,3718
"Vaala",2006,3612
"Vaala",2007,3561
"Vaala",2008,3470
"Vaala",2009,3400
"Vaala",2010,3370
"Vaala",2011,3314
"Vaala",2012,3250
"Vaala",2013,3193
"Vaasa",1986,54359
"Vaasa",1987,54275
"Vaasa",1988,53743
"Vaasa",1989,53471
"Vaasa",1990,53377
"Vaasa",1991,53446
"Vaasa",1992,53761
"Vaasa",1993,54713
"Vaasa",1994,55089
"Vaasa",1995,55502
"Vaasa",2004,57030
"Vaasa",2005,57241
"Vaasa",2006,57622
"Vaasa",2007,57998
"Vaasa",2008,58597
"Vaasa",2009,59175
"Vaasa",2010,59587
"Vaasa",2011,60398
"Vaasa",2012,60947
"Vaasa",2013,66321
"Vähäkyrö",1986,4923
"Vähäkyrö",1987,4904
"Vähäkyrö",1988,4875
"Vähäkyrö",1989,4903
"Vähäkyrö",1990,4905
"Vähäkyrö",1991,4969
"Vähäkyrö",1992,4999
"Vähäkyrö",1993,4986
"Vähäkyrö",1994,4937
"Vähäkyrö",1995,4897
"Vähäkyrö",2004,4699
"Vähäkyrö",2005,4648
"Vähäkyrö",2006,4647
"Vähäkyrö",2007,4697
"Vähäkyrö",2008,4732
"Vähäkyrö",2009,4740
"Vähäkyrö",2010,4758
"Vähäkyrö",2011,4775
"Vähäkyrö",2012,4727
"Vähäkyrö",2013,0
"Vahto",1986,1419
"Vahto",1987,1472
"Vahto",1988,1524
"Vahto",1989,1601
"Vahto",1990,1650
"Vahto",1991,1700
"Vahto",1992,1736
"Vahto",1993,1762
"Vahto",1994,1772
"Vahto",1995,1777
"Vahto",2004,1876
"Vahto",2005,1873
"Vahto",2006,1891
"Vahto",2007,1882
"Vahto",2008,1918
"Vahto",2009,0
"Vahto",2010,0
"Vahto",2011,0
"Vahto",2012,0
"Vahto",2013,0
"Valkeakoski",1986,22572
"Valkeakoski",1987,22445
"Valkeakoski",1988,22290
"Valkeakoski",1989,22227
"Valkeakoski",1990,22031
"Valkeakoski",1991,21731
"Valkeakoski",1992,21602
"Valkeakoski",1993,21317
"Valkeakoski",1994,21250
"Valkeakoski",1995,21168
"Valkeakoski",2004,20472
"Valkeakoski",2005,20408
"Valkeakoski",2006,20394
"Valkeakoski",2007,20394
"Valkeakoski",2008,20542
"Valkeakoski",2009,20631
"Valkeakoski",2010,20844
"Valkeakoski",2011,21022
"Valkeakoski",2012,21172
"Valkeakoski",2013,21129
"Valkeala",1986,10920
"Valkeala",1987,10872
"Valkeala",1988,10923
"Valkeala",1989,11020
"Valkeala",1990,11318
"Valkeala",1991,11259
"Valkeala",1992,11417
"Valkeala",1993,11563
"Valkeala",1994,11504
"Valkeala",1995,11478
"Valkeala",2004,11325
"Valkeala",2005,11419
"Valkeala",2006,11455
"Valkeala",2007,11559
"Valkeala",2008,11652
"Valkeala",2009,0
"Valkeala",2010,0
"Valkeala",2011,0
"Valkeala",2012,0
"Valkeala",2013,0
"Valtimo",1986,3875
"Valtimo",1987,3816
"Valtimo",1988,3773
"Valtimo",1989,3754
"Valtimo",1990,3724
"Valtimo",1991,3639
"Valtimo",1992,3561
"Valtimo",1993,3487
"Valtimo",1994,3438
"Valtimo",1995,3370
"Valtimo",2004,2769
"Valtimo",2005,2671
"Valtimo",2006,2588
"Valtimo",2007,2541
"Valtimo",2008,2508
"Valtimo",2009,2482
"Valtimo",2010,2458
"Valtimo",2011,2437
"Valtimo",2012,2421
"Valtimo",2013,2379
"Vammala",1986,16019
"Vammala",1987,16023
"Vammala",1988,15858
"Vammala",1989,15848
"Vammala",1990,15731
"Vammala",1991,15725
"Vammala",1992,15787
"Vammala",1993,15790
"Vammala",1994,15790
"Vammala",1995,15707
"Vammala",2004,15213
"Vammala",2005,15228
"Vammala",2006,15295
"Vammala",2007,16692
"Vammala",2008,16633
"Vammala",2009,0
"Vammala",2010,0
"Vammala",2011,0
"Vammala",2012,0
"Vammala",2013,0
"Vampula",1986,2042
"Vampula",1987,1976
"Vampula",1988,1963
"Vampula",1989,1965
"Vampula",1990,1932
"Vampula",1991,1920
"Vampula",1992,1901
"Vampula",1993,1936
"Vampula",1994,1891
"Vampula",1995,1882
"Vampula",2004,1742
"Vampula",2005,1704
"Vampula",2006,1686
"Vampula",2007,1675
"Vampula",2008,1676
"Vampula",2009,0
"Vampula",2010,0
"Vampula",2011,0
"Vampula",2012,0
"Vampula",2013,0
"Vantaa",1986,143986
"Vantaa",1987,146558
"Vantaa",1988,149192
"Vantaa",1989,151176
"Vantaa",1990,152263
"Vantaa",1991,154921
"Vantaa",1992,157303
"Vantaa",1993,161103
"Vantaa",1994,164376
"Vantaa",1995,166480
"Vantaa",2004,185429
"Vantaa",2005,187281
"Vantaa",2006,189711
"Vantaa",2007,192522
"Vantaa",2008,195419
"Vantaa",2009,197636
"Vantaa",2010,200055
"Vantaa",2011,203001
"Vantaa",2012,205312
"Vantaa",2013,208098
"Vårdö",1986,383
"Vårdö",1987,385
"Vårdö",1988,385
"Vårdö",1989,381
"Vårdö",1990,380
"Vårdö",1991,385
"Vårdö",1992,397
"Vårdö",1993,387
"Vårdö",1994,401
"Vårdö",1995,404
"Vårdö",2004,425
"Vårdö",2005,426
"Vårdö",2006,434
"Vårdö",2007,444
"Vårdö",2008,449
"Vårdö",2009,445
"Vårdö",2010,452
"Vårdö",2011,449
"Vårdö",2012,422
"Vårdö",2013,433
"Varkaus",1986,24856
"Varkaus",1987,25031
"Varkaus",1988,24770
"Varkaus",1989,24646
"Varkaus",1990,24603
"Varkaus",1991,24584
"Varkaus",1992,24611
"Varkaus",1993,24451
"Varkaus",1994,24209
"Varkaus",1995,24160
"Varkaus",2004,22675
"Varkaus",2005,23946
"Varkaus",2006,23643
"Varkaus",2007,23405
"Varkaus",2008,23182
"Varkaus",2009,22935
"Varkaus",2010,22777
"Varkaus",2011,22606
"Varkaus",2012,22340
"Varkaus",2013,22107
"Varpaisjärvi",1986,3682
"Varpaisjärvi",1987,3657
"Varpaisjärvi",1988,3593
"Varpaisjärvi",1989,3536
"Varpaisjärvi",1990,3541
"Varpaisjärvi",1991,3509
"Varpaisjärvi",1992,3527
"Varpaisjärvi",1993,3509
"Varpaisjärvi",1994,3477
"Varpaisjärvi",1995,3460
"Varpaisjärvi",2004,3089
"Varpaisjärvi",2005,3068
"Varpaisjärvi",2006,3066
"Varpaisjärvi",2007,3023
"Varpaisjärvi",2008,2996
"Varpaisjärvi",2009,2952
"Varpaisjärvi",2010,2905
"Varpaisjärvi",2011,0
"Varpaisjärvi",2012,0
"Varpaisjärvi",2013,0
"Värtsilä",1986,932
"Värtsilä",1987,919
"Värtsilä",1988,917
"Värtsilä",1989,878
"Värtsilä",1990,853
"Värtsilä",1991,825
"Värtsilä",1992,808
"Värtsilä",1993,766
"Värtsilä",1994,769
"Värtsilä",1995,754
"Värtsilä",2004,614
"Värtsilä",2005,0
"Värtsilä",2006,0
"Värtsilä",2007,0
"Värtsilä",2008,0
"Värtsilä",2009,0
"Värtsilä",2010,0
"Värtsilä",2011,0
"Värtsilä",2012,0
"Värtsilä",2013,0
"Västanfjärd",1986,892
"Västanfjärd",1987,897
"Västanfjärd",1988,905
"Västanfjärd",1989,895
"Västanfjärd",1990,903
"Västanfjärd",1991,904
"Västanfjärd",1992,918
"Västanfjärd",1993,886
"Västanfjärd",1994,885
"Västanfjärd",1995,865
"Västanfjärd",2004,812
"Västanfjärd",2005,804
"Västanfjärd",2006,802
"Västanfjärd",2007,799
"Västanfjärd",2008,792
"Västanfjärd",2009,0
"Västanfjärd",2010,0
"Västanfjärd",2011,0
"Västanfjärd",2012,0
"Västanfjärd",2013,0
"Vehkalahti",1986,12618
"Vehkalahti",1987,12676
"Vehkalahti",1988,12571
"Vehkalahti",1989,12530
"Vehkalahti",1990,12458
"Vehkalahti",1991,12487
"Vehkalahti",1992,12538
"Vehkalahti",1993,12490
"Vehkalahti",1994,12442
"Vehkalahti",1995,12370
"Vehkalahti",2004,0
"Vehkalahti",2005,0
"Vehkalahti",2006,0
"Vehkalahti",2007,0
"Vehkalahti",2008,0
"Vehkalahti",2009,0
"Vehkalahti",2010,0
"Vehkalahti",2011,0
"Vehkalahti",2012,0
"Vehkalahti",2013,0
"Vehmaa",1986,2840
"Vehmaa",1987,2828
"Vehmaa",1988,2805
"Vehmaa",1989,2830
"Vehmaa",1990,2795
"Vehmaa",1991,2778
"Vehmaa",1992,2815
"Vehmaa",1993,2715
"Vehmaa",1994,2660
"Vehmaa",1995,2634
"Vehmaa",2004,2448
"Vehmaa",2005,2464
"Vehmaa",2006,2468
"Vehmaa",2007,2448
"Vehmaa",2008,2445
"Vehmaa",2009,2400
"Vehmaa",2010,2378
"Vehmaa",2011,2353
"Vehmaa",2012,2324
"Vehmaa",2013,2330
"Vehmersalmi",1986,2371
"Vehmersalmi",1987,2370
"Vehmersalmi",1988,2359
"Vehmersalmi",1989,2350
"Vehmersalmi",1990,2336
"Vehmersalmi",1991,2332
"Vehmersalmi",1992,2323
"Vehmersalmi",1993,2354
"Vehmersalmi",1994,2322
"Vehmersalmi",1995,2283
"Vehmersalmi",2004,2066
"Vehmersalmi",2005,0
"Vehmersalmi",2006,0
"Vehmersalmi",2007,0
"Vehmersalmi",2008,0
"Vehmersalmi",2009,0
"Vehmersalmi",2010,0
"Vehmersalmi",2011,0
"Vehmersalmi",2012,0
"Vehmersalmi",2013,0
"Velkua",1986,180
"Velkua",1987,196
"Velkua",1988,218
"Velkua",1989,220
"Velkua",1990,223
"Velkua",1991,241
"Velkua",1992,237
"Velkua",1993,235
"Velkua",1994,235
"Velkua",1995,240
"Velkua",2004,233
"Velkua",2005,245
"Velkua",2006,249
"Velkua",2007,258
"Velkua",2008,264
"Velkua",2009,0
"Velkua",2010,0
"Velkua",2011,0
"Velkua",2012,0
"Velkua",2013,0
"Vesanto",1986,3385
"Vesanto",1987,3351
"Vesanto",1988,3333
"Vesanto",1989,3279
"Vesanto",1990,3226
"Vesanto",1991,3245
"Vesanto",1992,3249
"Vesanto",1993,3175
"Vesanto",1994,3151
"Vesanto",1995,3082
"Vesanto",2004,2689
"Vesanto",2005,2583
"Vesanto",2006,2548
"Vesanto",2007,2477
"Vesanto",2008,2437
"Vesanto",2009,2412
"Vesanto",2010,2426
"Vesanto",2011,2390
"Vesanto",2012,2328
"Vesanto",2013,2288
"Vesilahti",1986,3008
"Vesilahti",1987,3039
"Vesilahti",1988,3024
"Vesilahti",1989,3020
"Vesilahti",1990,3054
"Vesilahti",1991,3102
"Vesilahti",1992,3155
"Vesilahti",1993,3259
"Vesilahti",1994,3246
"Vesilahti",1995,3235
"Vesilahti",2004,3675
"Vesilahti",2005,3831
"Vesilahti",2006,3949
"Vesilahti",2007,4086
"Vesilahti",2008,4248
"Vesilahti",2009,4365
"Vesilahti",2010,4345
"Vesilahti",2011,4383
"Vesilahti",2012,4437
"Vesilahti",2013,4473
"Veteli",1986,4040
"Veteli",1987,4085
"Veteli",1988,4118
"Veteli",1989,4060
"Veteli",1990,4102
"Veteli",1991,4076
"Veteli",1992,4059
"Veteli",1993,4069
"Veteli",1994,4057
"Veteli",1995,4046
"Veteli",2004,3637
"Veteli",2005,3593
"Veteli",2006,3540
"Veteli",2007,3518
"Veteli",2008,3501
"Veteli",2009,3482
"Veteli",2010,3466
"Veteli",2011,3405
"Veteli",2012,3382
"Veteli",2013,3332
"Vieremä",1986,4960
"Vieremä",1987,4938
"Vieremä",1988,4891
"Vieremä",1989,4868
"Vieremä",1990,4819
"Vieremä",1991,4784
"Vieremä",1992,4756
"Vieremä",1993,4752
"Vieremä",1994,4739
"Vieremä",1995,4637
"Vieremä",2004,4143
"Vieremä",2005,4125
"Vieremä",2006,4095
"Vieremä",2007,4054
"Vieremä",2008,4062
"Vieremä",2009,3985
"Vieremä",2010,3982
"Vieremä",2011,3962
"Vieremä",2012,3930
"Vieremä",2013,3874
"Vihanti",1986,4013
"Vihanti",1987,4029
"Vihanti",1988,3988
"Vihanti",1989,3940
"Vihanti",1990,3885
"Vihanti",1991,3895
"Vihanti",1992,3870
"Vihanti",1993,3893
"Vihanti",1994,3836
"Vihanti",1995,3819
"Vihanti",2004,3380
"Vihanti",2005,3338
"Vihanti",2006,3272
"Vihanti",2007,3248
"Vihanti",2008,3238
"Vihanti",2009,3173
"Vihanti",2010,3094
"Vihanti",2011,3059
"Vihanti",2012,3019
"Vihanti",2013,0
"Vihti",1986,19268
"Vihti",1987,19890
"Vihti",1988,20437
"Vihti",1989,20707
"Vihti",1990,21098
"Vihti",1991,21645
"Vihti",1992,21831
"Vihti",1993,22556
"Vihti",1994,22716
"Vihti",1995,22895
"Vihti",2004,25561
"Vihti",2005,25935
"Vihti",2006,26427
"Vihti",2007,27040
"Vihti",2008,27628
"Vihti",2009,27869
"Vihti",2010,28311
"Vihti",2011,28581
"Vihti",2012,28674
"Vihti",2013,28929
"Viiala",1986,5062
"Viiala",1987,5101
"Viiala",1988,5161
"Viiala",1989,5182
"Viiala",1990,5200
"Viiala",1991,5226
"Viiala",1992,5300
"Viiala",1993,5274
"Viiala",1994,5194
"Viiala",1995,5172
"Viiala",2004,5372
"Viiala",2005,5441
"Viiala",2006,5554
"Viiala",2007,0
"Viiala",2008,0
"Viiala",2009,0
"Viiala",2010,0
"Viiala",2011,0
"Viiala",2012,0
"Viiala",2013,0
"Viitasaari",1986,8987
"Viitasaari",1987,8872
"Viitasaari",1988,8789
"Viitasaari",1989,8770
"Viitasaari",1990,8668
"Viitasaari",1991,8678
"Viitasaari",1992,8641
"Viitasaari",1993,8525
"Viitasaari",1994,8447
"Viitasaari",1995,8347
"Viitasaari",2004,7524
"Viitasaari",2005,7458
"Viitasaari",2006,7445
"Viitasaari",2007,7406
"Viitasaari",2008,7330
"Viitasaari",2009,7195
"Viitasaari",2010,7174
"Viitasaari",2011,7065
"Viitasaari",2012,6957
"Viitasaari",2013,6895
"Viljakkala",1986,1838
"Viljakkala",1987,1868
"Viljakkala",1988,1894
"Viljakkala",1989,1903
"Viljakkala",1990,1924
"Viljakkala",1991,1938
"Viljakkala",1992,1959
"Viljakkala",1993,1992
"Viljakkala",1994,2003
"Viljakkala",1995,1994
"Viljakkala",2004,2077
"Viljakkala",2005,2080
"Viljakkala",2006,2166
"Viljakkala",2007,0
"Viljakkala",2008,0
"Viljakkala",2009,0
"Viljakkala",2010,0
"Viljakkala",2011,0
"Viljakkala",2012,0
"Viljakkala",2013,0
"Vilppula",1986,6816
"Vilppula",1987,6796
"Vilppula",1988,6620
"Vilppula",1989,6580
"Vilppula",1990,6534
"Vilppula",1991,6478
"Vilppula",1992,6373
"Vilppula",1993,6266
"Vilppula",1994,6150
"Vilppula",1995,6101
"Vilppula",2004,5546
"Vilppula",2005,5457
"Vilppula",2006,5422
"Vilppula",2007,5354
"Vilppula",2008,5308
"Vilppula",2009,0
"Vilppula",2010,0
"Vilppula",2011,0
"Vilppula",2012,0
"Vilppula",2013,0
"Vimpeli",1986,3830
"Vimpeli",1987,3789
"Vimpeli",1988,3789
"Vimpeli",1989,3784
"Vimpeli",1990,3820
"Vimpeli",1991,3833
"Vimpeli",1992,3837
"Vimpeli",1993,3836
"Vimpeli",1994,3805
"Vimpeli",1995,3761
"Vimpeli",2004,3415
"Vimpeli",2005,3414
"Vimpeli",2006,3387
"Vimpeli",2007,3332
"Vimpeli",2008,3302
"Vimpeli",2009,3298
"Vimpeli",2010,3255
"Vimpeli",2011,3222
"Vimpeli",2012,3205
"Vimpeli",2013,3171
"Virolahti",1986,4337
"Virolahti",1987,4279
"Virolahti",1988,4272
"Virolahti",1989,4256
"Virolahti",1990,4223
"Virolahti",1991,4183
"Virolahti",1992,4177
"Virolahti",1993,4127
"Virolahti",1994,4108
"Virolahti",1995,4033
"Virolahti",2004,3718
"Virolahti",2005,3641
"Virolahti",2006,3611
"Virolahti",2007,3617
"Virolahti",2008,3541
"Virolahti",2009,3530
"Virolahti",2010,3516
"Virolahti",2011,3485
"Virolahti",2012,3487
"Virolahti",2013,3435
"Virrat",1986,9386
"Virrat",1987,9319
"Virrat",1988,9239
"Virrat",1989,9212
"Virrat",1990,9169
"Virrat",1991,9137
"Virrat",1992,9130
"Virrat",1993,9045
"Virrat",1994,9002
"Virrat",1995,8879
"Virrat",2004,7943
"Virrat",2005,7851
"Virrat",2006,7778
"Virrat",2007,7693
"Virrat",2008,7629
"Virrat",2009,7612
"Virrat",2010,7514
"Virrat",2011,7453
"Virrat",2012,7384
"Virrat",2013,7280
"Virtasalmi",1986,1541
"Virtasalmi",1987,1528
"Virtasalmi",1988,1489
"Virtasalmi",1989,1458
"Virtasalmi",1990,1430
"Virtasalmi",1991,1410
"Virtasalmi",1992,1387
"Virtasalmi",1993,1341
"Virtasalmi",1994,1323
"Virtasalmi",1995,1284
"Virtasalmi",2004,0
"Virtasalmi",2005,0
"Virtasalmi",2006,0
"Virtasalmi",2007,0
"Virtasalmi",2008,0
"Virtasalmi",2009,0
"Virtasalmi",2010,0
"Virtasalmi",2011,0
"Virtasalmi",2012,0
"Virtasalmi",2013,0
"Vöyri",1986,3963
"Vöyri",1987,3927
"Vöyri",1988,3937
"Vöyri",1989,3913
"Vöyri",1990,3898
"Vöyri",1991,3841
"Vöyri",1992,3845
"Vöyri",1993,3794
"Vöyri",1994,3754
"Vöyri",1995,3713
"Vöyri",2004,3541
"Vöyri",2005,3513
"Vöyri",2006,3473
"Vöyri",2007,0
"Vöyri",2008,0
"Vöyri",2009,0
"Vöyri",2010,0
"Vöyri",2011,6743
"Vöyri",2012,6680
"Vöyri",2013,6691
"Vöyri-Maksamaa",1986,0
"Vöyri-Maksamaa",1987,0
"Vöyri-Maksamaa",1988,0
"Vöyri-Maksamaa",1989,0
"Vöyri-Maksamaa",1990,0
"Vöyri-Maksamaa",1991,0
"Vöyri-Maksamaa",1992,0
"Vöyri-Maksamaa",1993,0
"Vöyri-Maksamaa",1994,0
"Vöyri-Maksamaa",1995,0
"Vöyri-Maksamaa",2004,0
"Vöyri-Maksamaa",2005,0
"Vöyri-Maksamaa",2006,0
"Vöyri-Maksamaa",2007,4479
"Vöyri-Maksamaa",2008,4470
"Vöyri-Maksamaa",2009,4479
"Vöyri-Maksamaa",2010,4497
"Vöyri-Maksamaa",2011,0
"Vöyri-Maksamaa",2012,0
"Vöyri-Maksamaa",2013,0
"Vuolijoki",1986,3395
"Vuolijoki",1987,3343
"Vuolijoki",1988,3305
"Vuolijoki",1989,3253
"Vuolijoki",1990,3224
"Vuolijoki",1991,3150
"Vuolijoki",1992,3109
"Vuolijoki",1993,3051
"Vuolijoki",1994,2995
"Vuolijoki",1995,2967
"Vuolijoki",2004,2643
"Vuolijoki",2005,2655
"Vuolijoki",2006,2588
"Vuolijoki",2007,0
"Vuolijoki",2008,0
"Vuolijoki",2009,0
"Vuolijoki",2010,0
"Vuolijoki",2011,0
"Vuolijoki",2012,0
"Vuolijoki",2013,0
"Ylämaa",1986,1896
"Ylämaa",1987,1861
"Ylämaa",1988,1836
"Ylämaa",1989,1810
"Ylämaa",1990,1782
"Ylämaa",1991,1774
"Ylämaa",1992,1746
"Ylämaa",1993,1710
"Ylämaa",1994,1674
"Ylämaa",1995,1641
"Ylämaa",2004,1511
"Ylämaa",2005,1513
"Ylämaa",2006,1471
"Ylämaa",2007,1439
"Ylämaa",2008,1427
"Ylämaa",2009,1406
"Ylämaa",2010,0
"Ylämaa",2011,0
"Ylämaa",2012,0
"Ylämaa",2013,0
"Yläne",1986,2470
"Yläne",1987,2465
"Yläne",1988,2423
"Yläne",1989,2395
"Yläne",1990,2362
"Yläne",1991,2388
"Yläne",1992,2366
"Yläne",1993,2363
"Yläne",1994,2335
"Yläne",1995,2296
"Yläne",2004,2119
"Yläne",2005,2139
"Yläne",2006,2120
"Yläne",2007,2114
"Yläne",2008,2108
"Yläne",2009,0
"Yläne",2010,0
"Yläne",2011,0
"Yläne",2012,0
"Yläne",2013,0
"Yli-ii",1986,2414
"Yli-ii",1987,2377
"Yli-ii",1988,2413
"Yli-ii",1989,2390
"Yli-ii",1990,2417
"Yli-ii",1991,2426
"Yli-ii",1992,2447
"Yli-ii",1993,2524
